date,name,value
2015-12-12,ÔÃÊ«·çÒ÷,43671
2015-12-12,À¼Þ¢,41592
2015-12-12,ÑÅÊ«À¼÷ì,39562
2015-12-12,º«Êø,36008
2015-12-12,¿ÆÑÕÊÏ,35126
2015-12-12,°ÍÀèÅ·À³ÑÅ,31274
2015-12-12,Ë®ÃÜÂë,30675
2015-12-12,Ñ©»¨Ðã,30479
2015-12-12,ÏãÄÎ¶ù,30403
2015-12-12,À¼Ö¥,28368
2015-12-12,°ÙÈ¸Áç,26984
2015-12-12,ÃµÁÕ¿­,25081
2015-12-12,µÏ°Â,23323
2015-12-12,Ù»±Ì,22642
2015-12-12,ÑÅÑú,21679
2015-12-11,ÏãÄÎ¶ù,27781
2015-12-11,À¼Þ¢,14019
2015-12-11,ÑÅÊ«À¼÷ì,13809
2015-12-11,¿ÆÑÕÊÏ,13629
2015-12-11,Çü³¼ÊÏ,13535
2015-12-11,µÏ°Â,12466
2015-12-11,ÔÃÊ«·çÒ÷,12153
2015-12-11,°¢ÂêÄá,10079
2015-12-11,Ê¥ÂÞÀ¼,9416
2015-12-11,ÃµÁÕ¿­,9232
2015-12-11,Ù»±Ì,8823
2015-12-11,Ñ©»¨Ðã,8725
2015-12-11,°ÍÀèÅ·À³ÑÅ,8486
2015-12-11,¼ÍèóÏ£,7711
2015-12-11,À¼Ö¥,7009
2015-12-15,À¼Þ¢,48215
2015-12-15,ÑÅÊ«À¼÷ì,44061
2015-12-15,¿ÆÑÕÊÏ,36606
2015-12-15,ÔÃÊ«·çÒ÷,35954
2015-12-15,Ñ©»¨Ðã,35917
2015-12-15,ÏãÄÎ¶ù,33678
2015-12-15,ÃµÁÕ¿­,28237
2015-12-15,À¼Ö¥,27776
2015-12-15,°ÍÀèÅ·À³ÑÅ,27720
2015-12-15,Ù»±Ì,25396
2015-12-15,µÏ°Â,25091
2015-12-15,Ë®ÃÜÂë,24107
2015-12-15,º«Êø,23652
2015-12-15,ÑÅÑú,20211
2015-12-15,°ÙÈ¸Áç,20126
2015-12-10,ÏãÄÎ¶ù,25337
2015-12-10,ÑÅÊ«À¼÷ì,14296
2015-12-10,À¼Þ¢,13577
2015-12-10,¿ÆÑÕÊÏ,12988
2015-12-10,µÏ°Â,12533
2015-12-10,ÔÃÊ«·çÒ÷,10817
2015-12-10,Çü³¼ÊÏ,10100
2015-12-10,Ñ©»¨Ðã,9932
2015-12-10,Ê¥ÂÞÀ¼,9571
2015-12-10,ÃµÁÕ¿­,9567
2015-12-10,°¢ÂêÄá,9212
2015-12-10,°ÍÀèÅ·À³ÑÅ,8453
2015-12-10,¼ÍèóÏ£,8282
2015-12-10,Ù»±Ì,8007
2015-12-10,À¼Ö¥,6861
2015-12-09,ÏãÄÎ¶ù,25248
2015-12-09,ÑÅÊ«À¼÷ì,14298
2015-12-09,À¼Þ¢,13575
2015-12-09,¿ÆÑÕÊÏ,13552
2015-12-09,µÏ°Â,12276
2015-12-09,ÔÃÊ«·çÒ÷,10285
2015-12-09,ÃµÁÕ¿­,10242
2015-12-09,Ñ©»¨Ðã,10025
2015-12-09,Ê¥ÂÞÀ¼,9662
2015-12-09,°¢ÂêÄá,9289
2015-12-09,Çü³¼ÊÏ,9149
2015-12-09,°ÍÀèÅ·À³ÑÅ,8271
2015-12-09,Ù»±Ì,8071
2015-12-09,¼ÍèóÏ£,7661
2015-12-09,×ÊÉúÌÃ,6713
2015-12-16,À¼Þ¢,45624
2015-12-16,ÑÅÊ«À¼÷ì,42168
2015-12-16,¿ÆÑÕÊÏ,36275
2015-12-16,Ñ©»¨Ðã,36224
2015-12-16,ÔÃÊ«·çÒ÷,35657
2015-12-16,ÏãÄÎ¶ù,33812
2015-12-16,°ÍÀèÅ·À³ÑÅ,28311
2015-12-16,À¼Ö¥,28058
2015-12-16,ÃµÁÕ¿­,27410
2015-12-16,µÏ°Â,25136
2015-12-16,Ë®ÃÜÂë,23590
2015-12-16,º«Êø,23405
2015-12-16,Ù»±Ì,22484
2015-12-16,ÑÅÑú,20373
2015-12-16,°ÙÈ¸Áç,20114
2015-12-13,À¼Þ¢,44324
2015-12-13,ÑÅÊ«À¼÷ì,41328
2015-12-13,ÔÃÊ«·çÒ÷,37624
2015-12-13,ÏãÄÎ¶ù,37610
2015-12-13,¿ÆÑÕÊÏ,34440
2015-12-13,Ë®ÃÜÂë,34283
2015-12-13,Ñ©»¨Ðã,32784
2015-12-13,°ÍÀèÅ·À³ÑÅ,28857
2015-12-13,º«Êø,28521
2015-12-13,À¼Ö¥,27443
2015-12-13,ÃµÁÕ¿­,26750
2015-12-13,µÏ°Â,25975
2015-12-13,°ÙÈ¸Áç,23167
2015-12-13,Ù»±Ì,20819
2015-12-13,ÑÅÑú,20639
2015-12-17,ÔÃÊ«·çÒ÷,46105
2015-12-17,À¼Þ¢,45627
2015-12-17,ÑÅÊ«À¼÷ì,43631
2015-12-17,¿ÆÑÕÊÏ,38141
2015-12-17,Ñ©»¨Ðã,35234
2015-12-17,ÏãÄÎ¶ù,34218
2015-12-17,À¼Ö¥,29044
2015-12-17,ÃµÁÕ¿­,28536
2015-12-17,°ÍÀèÅ·À³ÑÅ,27995
2015-12-17,µÏ°Â,26190
2015-12-17,Ë®ÃÜÂë,23817
2015-12-17,Ù»±Ì,22855
2015-12-17,º«Êø,22573
2015-12-17,ÑÅÑú,21225
2015-12-17,°ÙÈ¸Áç,21152
2015-12-18,À¼Þ¢,44916
2015-12-18,ÑÅÊ«À¼÷ì,43660
2015-12-18,ÔÃÊ«·çÒ÷,39131
2015-12-18,¿ÆÑÕÊÏ,36685
2015-12-18,Ñ©»¨Ðã,34880
2015-12-18,ÏãÄÎ¶ù,34004
2015-12-18,À¼Ö¥,28115
2015-12-18,ÃµÁÕ¿­,27244
2015-12-18,°ÍÀèÅ·À³ÑÅ,26894
2015-12-18,µÏ°Â,26183
2015-12-18,Ù»±Ì,23753
2015-12-18,Ë®ÃÜÂë,23492
2015-12-18,º«Êø,22597
2015-12-18,°ÙÈ¸Áç,20862
2015-12-18,ÑÅÑú,20602
2015-12-19,À¼Þ¢,42932
2015-12-19,ÑÅÊ«À¼÷ì,38983
2015-12-19,ÔÃÊ«·çÒ÷,36620
2015-12-19,ÏãÄÎ¶ù,35772
2015-12-19,Ñ©»¨Ðã,34091
2015-12-19,¿ÆÑÕÊÏ,33420
2015-12-19,µÏ°Â,28213
2015-12-19,À¼Ö¥,27549
2015-12-19,°ÍÀèÅ·À³ÑÅ,27151
2015-12-19,º«Êø,25712
2015-12-19,ÃµÁÕ¿­,25199
2015-12-19,Ù»±Ì,24049
2015-12-19,Ë®ÃÜÂë,23389
2015-12-19,°ÙÈ¸Áç,22487
2015-12-19,ÑÅÑú,20359
2015-12-22,À¼Þ¢,47647
2015-12-22,ÑÅÊ«À¼÷ì,44292
2015-12-22,Ñ©»¨Ðã,38976
2015-12-22,¿ÆÑÕÊÏ,38013
2015-12-22,ÔÃÊ«·çÒ÷,37336
2015-12-22,ÏãÄÎ¶ù,36122
2015-12-22,µÏ°Â,29357
2015-12-22,À¼Ö¥,28683
2015-12-22,ÃµÁÕ¿­,28372
2015-12-22,°ÍÀèÅ·À³ÑÅ,27310
2015-12-22,º«Êø,22948
2015-12-22,Ù»±Ì,22781
2015-12-22,°ÙÈ¸Áç,20287
2015-12-22,ÑÅÑú,18715
2015-12-22,×ÊÉúÌÃ,16781
2015-12-24,À¼Þ¢,46400
2015-12-24,ÔÃÊ«·çÒ÷,44520
2015-12-24,ÏãÄÎ¶ù,41596
2015-12-24,ÑÅÊ«À¼÷ì,41431
2015-12-24,Ñ©»¨Ðã,35311
2015-12-24,¿ÆÑÕÊÏ,33825
2015-12-24,µÏ°Â,32908
2015-12-24,Ù»±Ì,30270
2015-12-24,°ÍÀèÅ·À³ÑÅ,27810
2015-12-24,À¼Ö¥,27363
2015-12-24,ÃµÁÕ¿­,24828
2015-12-24,º«Êø,21487
2015-12-24,Ë¿Ü½À¼,18366
2015-12-24,°ÙÈ¸Áç,18319
2015-12-24,ÑÅÑú,17816
2015-12-20,À¼Þ¢,45812
2015-12-20,ÑÅÊ«À¼÷ì,41321
2015-12-20,ÔÃÊ«·çÒ÷,38074
2015-12-20,ÏãÄÎ¶ù,37738
2015-12-20,Ñ©»¨Ðã,36249
2015-12-20,¿ÆÑÕÊÏ,35038
2015-12-20,µÏ°Â,30660
2015-12-20,°ÍÀèÅ·À³ÑÅ,29144
2015-12-20,À¼Ö¥,28282
2015-12-20,º«Êø,26746
2015-12-20,ÃµÁÕ¿­,26302
2015-12-20,°ÙÈ¸Áç,24678
2015-12-20,Ù»±Ì,23049
2015-12-20,Ë®ÃÜÂë,21733
2015-12-20,ÑÅÑú,21078
2015-12-21,À¼Þ¢,49376
2015-12-21,ÑÅÊ«À¼÷ì,45286
2015-12-21,Ñ©»¨Ðã,39797
2015-12-21,¿ÆÑÕÊÏ,39392
2015-12-21,ÏãÄÎ¶ù,38650
2015-12-21,ÔÃÊ«·çÒ÷,37332
2015-12-21,µÏ°Â,30113
2015-12-21,À¼Ö¥,29776
2015-12-21,°ÍÀèÅ·À³ÑÅ,29605
2015-12-21,ÃµÁÕ¿­,28247
2015-12-21,º«Êø,23923
2015-12-21,Ù»±Ì,22840
2015-12-21,°ÙÈ¸Áç,21687
2015-12-21,ÑÅÑú,21433
2015-12-21,ð¥ÀÙÊ«,17722
2015-12-29,ÃµÁÕ¿­,72834
2015-12-29,À¼Þ¢,43834
2015-12-29,ÑÅÊ«À¼÷ì,39945
2015-12-29,Ñ©»¨Ðã,38695
2015-12-29,ÔÃÊ«·çÒ÷,37007
2015-12-29,¿ÆÑÕÊÏ,35498
2015-12-29,ÏãÄÎ¶ù,32779
2015-12-29,°ÍÀèÅ·À³ÑÅ,29064
2015-12-29,À¼Ö¥,28296
2015-12-29,µÏ°Â,26471
2015-12-29,Ù»±Ì,23560
2015-12-29,º«Êø,23318
2015-12-29,°ÙÈ¸Áç,19449
2015-12-29,ÑÅÑú,18399
2015-12-29,ÍêÃÀ,16120
2015-12-23,À¼Þ¢,49407
2015-12-23,ÑÅÊ«À¼÷ì,44971
2015-12-23,ÔÃÊ«·çÒ÷,43124
2015-12-23,ÏãÄÎ¶ù,42299
2015-12-23,Ñ©»¨Ðã,40185
2015-12-23,¿ÆÑÕÊÏ,38705
2015-12-23,µÏ°Â,31404
2015-12-23,À¼Ö¥,30675
2015-12-23,°ÍÀèÅ·À³ÑÅ,29589
2015-12-23,ÃµÁÕ¿­,29383
2015-12-23,º«Êø,26130
2015-12-23,Ù»±Ì,24558
2015-12-23,°ÙÈ¸Áç,19829
2015-12-23,ÑÅÑú,19336
2015-12-23,Ë®ÃÜÂë,17388
2015-12-25,À¼Þ¢,45305
2015-12-25,Ù»±Ì,43290
2015-12-25,ÑÅÊ«À¼÷ì,40238
2015-12-25,ÔÃÊ«·çÒ÷,39677
2015-12-25,ÏãÄÎ¶ù,39360
2015-12-25,Ñ©»¨Ðã,34671
2015-12-25,¿ÆÑÕÊÏ,33229
2015-12-25,µÏ°Â,31944
2015-12-25,°ÍÀèÅ·À³ÑÅ,28526
2015-12-25,À¼Ö¥,26785
2015-12-25,ÃµÁÕ¿­,25144
2015-12-25,º«Êø,23836
2015-12-25,°ÙÈ¸Áç,19592
2015-12-25,ÑÅÑú,18415
2015-12-25,ÍêÃÀ,15873
2015-12-26,À¼Þ¢,45044
2015-12-26,ÑÅÊ«À¼÷ì,40399
2015-12-26,ÔÃÊ«·çÒ÷,40259
2015-12-26,ÏãÄÎ¶ù,36670
2015-12-26,Ñ©»¨Ðã,34462
2015-12-26,¿ÆÑÕÊÏ,33357
2015-12-26,µÏ°Â,31191
2015-12-26,°ÍÀèÅ·À³ÑÅ,27565
2015-12-26,À¼Ö¥,26949
2015-12-26,ÃµÁÕ¿­,26217
2015-12-26,º«Êø,23823
2015-12-26,Ù»±Ì,23168
2015-12-26,°ÙÈ¸Áç,20119
2015-12-26,ÑÅÑú,18267
2015-12-26,ÍêÃÀ,16466
2015-12-28,À¼Þ¢,45101
2015-12-28,ÑÅÊ«À¼÷ì,41036
2015-12-28,Ñ©»¨Ðã,38050
2015-12-28,ÔÃÊ«·çÒ÷,37919
2015-12-28,¿ÆÑÕÊÏ,35759
2015-12-28,ÏãÄÎ¶ù,34707
2015-12-28,ÃµÁÕ¿­,31375
2015-12-28,°ÍÀèÅ·À³ÑÅ,30400
2015-12-28,Ù»±Ì,28569
2015-12-28,À¼Ö¥,28532
2015-12-28,µÏ°Â,28401
2015-12-28,º«Êø,23374
2015-12-28,°ÙÈ¸Áç,19160
2015-12-28,ÑÅÑú,17663
2015-12-28,×ÊÉúÌÃ,15815
2015-12-30,¿ÆÑÕÊÏ,52694
2015-12-30,ÃµÁÕ¿­,46615
2015-12-30,À¼Þ¢,45534
2015-12-30,ÑÅÊ«À¼÷ì,39066
2015-12-30,Ñ©»¨Ðã,37506
2015-12-30,ÔÃÊ«·çÒ÷,36466
2015-12-30,ÏãÄÎ¶ù,31753
2015-12-30,°ÍÀèÅ·À³ÑÅ,28836
2015-12-30,À¼Ö¥,27592
2015-12-30,µÏ°Â,24870
2015-12-30,º«Êø,23365
2015-12-30,Ù»±Ì,22853
2015-12-30,ÑÅÑú,19273
2015-12-30,°ÙÈ¸Áç,18656
2015-12-30,×ÔÈ»ÌÃ,16202
2015-12-27,À¼Þ¢,44120
2015-12-27,ÑÅÊ«À¼÷ì,38745
2015-12-27,ÔÃÊ«·çÒ÷,38425
2015-12-27,Ñ©»¨Ðã,35152
2015-12-27,ÏãÄÎ¶ù,34960
2015-12-27,¿ÆÑÕÊÏ,33766
2015-12-27,µÏ°Â,29874
2015-12-27,°ÍÀèÅ·À³ÑÅ,27643
2015-12-27,ÃµÁÕ¿­,27010
2015-12-27,À¼Ö¥,26458
2015-12-27,º«Êø,25119
2015-12-27,Ù»±Ì,20974
2015-12-27,°ÙÈ¸Áç,20570
2015-12-27,ÑÅÑú,17721
2015-12-27,ÍêÃÀ,16694
2016-01-01,ÔÃÊ«·çÒ÷,36339
2016-01-01,À¼Þ¢,36179
2016-01-01,ÏãÄÎ¶ù,35218
2016-01-01,ÑÅÊ«À¼÷ì,31692
2016-01-01,ÑÅÑú,29387
2016-01-01,¿ÆÑÕÊÏ,28648
2016-01-01,Ñ©»¨Ðã,28415
2016-01-01,°ÍÀèÅ·À³ÑÅ,25087
2016-01-01,º«Êø,24900
2016-01-01,À¼Ö¥,22875
2016-01-01,µÏ°Â,22466
2016-01-01,ÃµÁÕ¿­,21238
2016-01-01,°ÙÈ¸Áç,19402
2016-01-01,Ù»±Ì,18924
2016-01-01,×ÔÈ»ÌÃ,16740
2015-12-31,À¼Þ¢,38725
2015-12-31,ÏãÄÎ¶ù,37021
2015-12-31,ÑÅÊ«À¼÷ì,34143
2015-12-31,ÔÃÊ«·çÒ÷,31465
2015-12-31,Ñ©»¨Ðã,30360
2015-12-31,ÑÅÑú,29603
2015-12-31,¿ÆÑÕÊÏ,29110
2015-12-31,ÃµÁÕ¿­,26941
2015-12-31,°ÍÀèÅ·À³ÑÅ,24875
2015-12-31,µÏ°Â,23758
2015-12-31,À¼Ö¥,23135
2015-12-31,º«Êø,21652
2015-12-31,Ù»±Ì,18647
2015-12-31,°ÙÈ¸Áç,15823
2015-12-31,ÍêÃÀ,15704
2016-01-02,À¼Þ¢,41218
2016-01-02,ÔÃÊ«·çÒ÷,39532
2016-01-02,ÏãÄÎ¶ù,38669
2016-01-02,ÑÅÊ«À¼÷ì,36969
2016-01-02,Ñ©»¨Ðã,35070
2016-01-02,¿ÆÑÕÊÏ,32016
2016-01-02,ÑÅÑú,29987
2016-01-02,°ÍÀèÅ·À³ÑÅ,28266
2016-01-02,º«Êø,27965
2016-01-02,ÃµÁÕ¿­,26689
2016-01-02,À¼Ö¥,26610
2016-01-02,µÏ°Â,24447
2016-01-02,°ÙÈ¸Áç,21556
2016-01-02,Ù»±Ì,20136
2016-01-02,×ÔÈ»ÌÃ,18550
2016-01-03,À¼Þ¢,42205
2016-01-03,ÏãÄÎ¶ù,39968
2016-01-03,ÔÃÊ«·çÒ÷,39748
2016-01-03,ÑÅÊ«À¼÷ì,37578
2016-01-03,Ñ©»¨Ðã,37249
2016-01-03,ÑÅÑú,32798
2016-01-03,¿ÆÑÕÊÏ,32699
2016-01-03,ÃµÁÕ¿­,29236
2016-01-03,°ÍÀèÅ·À³ÑÅ,28300
2016-01-03,À¼Ö¥,27663
2016-01-03,º«Êø,27023
2016-01-03,µÏ°Â,25115
2016-01-03,Ù»±Ì,22170
2016-01-03,°ÙÈ¸Áç,21151
2016-01-03,É³Ðû,18998
2016-01-05,À¼Þ¢,47381
2016-01-05,Ñ©»¨Ðã,43453
2016-01-05,ÑÅÊ«À¼÷ì,42071
2016-01-05,ÃµÁÕ¿­,41293
2016-01-05,ÔÃÊ«·çÒ÷,40731
2016-01-05,ÏãÄÎ¶ù,37264
2016-01-05,¿ÆÑÕÊÏ,36977
2016-01-05,À¼Ö¥,31402
2016-01-05,°ÍÀèÅ·À³ÑÅ,28785
2016-01-05,º«Êø,25942
2016-01-05,µÏ°Â,25930
2016-01-05,Ù»±Ì,25799
2016-01-05,ÑÅÑú,23284
2016-01-05,×ÊÉúÌÃ,20888
2016-01-05,°ÙÈ¸Áç,19521
2016-01-04,À¼Þ¢,47122
2016-01-04,ÏãÄÎ¶ù,43444
2016-01-04,ÑÅÊ«À¼÷ì,42718
2016-01-04,Ñ©»¨Ðã,41883
2016-01-04,ÔÃÊ«·çÒ÷,41178
2016-01-04,ÃµÁÕ¿­,39308
2016-01-04,¿ÆÑÕÊÏ,37423
2016-01-04,ÑÅÑú,33450
2016-01-04,À¼Ö¥,31175
2016-01-04,°ÍÀèÅ·À³ÑÅ,29445
2016-01-04,µÏ°Â,26875
2016-01-04,º«Êø,25759
2016-01-04,Ù»±Ì,24195
2016-01-04,°ÙÈ¸Áç,20170
2016-01-04,×ÊÉúÌÃ,19796
2016-01-07,À¼Þ¢,49202
2016-01-07,ÔÃÊ«·çÒ÷,44535
2016-01-07,Ñ©»¨Ðã,43034
2016-01-07,ÑÅÊ«À¼÷ì,42018
2016-01-07,ÏãÄÎ¶ù,37753
2016-01-07,¿ÆÑÕÊÏ,35212
2016-01-07,ÃµÁÕ¿­,32528
2016-01-07,À¼Ö¥,31473
2016-01-07,°ÍÀèÅ·À³ÑÅ,28687
2016-01-07,µÏ°Â,26581
2016-01-07,º«Êø,24454
2016-01-07,Ù»±Ì,22666
2016-01-07,°ÙÈ¸Áç,19336
2016-01-07,É³Ðû,17535
2016-01-07,×ÔÈ»ÌÃ,17319
2016-01-06,À¼Þ¢,48284
2016-01-06,ÔÃÊ«·çÒ÷,42817
2016-01-06,Ñ©»¨Ðã,42778
2016-01-06,ÑÅÊ«À¼÷ì,41585
2016-01-06,ÏãÄÎ¶ù,37346
2016-01-06,¿ÆÑÕÊÏ,35956
2016-01-06,ÃµÁÕ¿­,34697
2016-01-06,À¼Ö¥,30458
2016-01-06,°ÍÀèÅ·À³ÑÅ,28371
2016-01-06,µÏ°Â,26446
2016-01-06,º«Êø,24413
2016-01-06,Ù»±Ì,22906
2016-01-06,°ÙÈ¸Áç,18736
2016-01-06,É³Ðû,17466
2016-01-06,×ÔÈ»ÌÃ,17125
2016-01-09,À¼Þ¢,45171
2016-01-09,ÔÃÊ«·çÒ÷,42134
2016-01-09,ÑÅÊ«À¼÷ì,38931
2016-01-09,Ñ©»¨Ðã,38448
2016-01-09,¿ÆÑÕÊÏ,32620
2016-01-09,ÏãÄÎ¶ù,31372
2016-01-09,À¼Ö¥,28942
2016-01-09,ÃµÁÕ¿­,28826
2016-01-09,°ÍÀèÅ·À³ÑÅ,28079
2016-01-09,µÏ°Â,24762
2016-01-09,º«Êø,23996
2016-01-09,×ÊÉúÌÃ,22837
2016-01-09,Ù»±Ì,20195
2016-01-09,É³Ðû,18932
2016-01-09,°ÙÈ¸Áç,18914
2016-01-10,À¼Þ¢,45639
2016-01-10,ÔÃÊ«·çÒ÷,41336
2016-01-10,ÑÅÊ«À¼÷ì,39773
2016-01-10,Ñ©»¨Ðã,39301
2016-01-10,¿ÆÑÕÊÏ,33208
2016-01-10,ÏãÄÎ¶ù,32016
2016-01-10,ÃµÁÕ¿­,29950
2016-01-10,À¼Ö¥,28766
2016-01-10,°ÍÀèÅ·À³ÑÅ,28425
2016-01-10,µÏ°Â,26744
2016-01-10,º«Êø,26193
2016-01-10,Ù»±Ì,19713
2016-01-10,°ÙÈ¸Áç,19343
2016-01-10,É³Ðû,19313
2016-01-10,×ÔÈ»ÌÃ,17789
2016-01-12,À¼Þ¢,47291
2016-01-12,Ñ©»¨Ðã,45020
2016-01-12,ÑÅÊ«À¼÷ì,42793
2016-01-12,ÔÃÊ«·çÒ÷,42338
2016-01-12,¿ÆÑÕÊÏ,35784
2016-01-12,ÏãÄÎ¶ù,33554
2016-01-12,À¼Ö¥,31347
2016-01-12,ÃµÁÕ¿­,30856
2016-01-12,°ÍÀèÅ·À³ÑÅ,29909
2016-01-12,µÏ°Â,25399
2016-01-12,º«Êø,23980
2016-01-12,Ù»±Ì,21108
2016-01-12,É³Ðû,18579
2016-01-12,°ÙÈ¸Áç,18311
2016-01-12,ÑÅÑú,17416
2016-01-15,À¼Þ¢,48833
2016-01-15,ÔÃÊ«·çÒ÷,44947
2016-01-15,ÑÅÊ«À¼÷ì,44349
2016-01-15,Ñ©»¨Ðã,42450
2016-01-15,¿ÆÑÕÊÏ,35431
2016-01-15,ÃµÁÕ¿­,33996
2016-01-15,ÏãÄÎ¶ù,32651
2016-01-15,À¼Ö¥,31454
2016-01-15,°ÍÀèÅ·À³ÑÅ,29358
2016-01-15,º«Êø,25282
2016-01-15,µÏ°Â,25094
2016-01-15,Ë®ÃÜÂë,22199
2016-01-15,Ù»±Ì,21347
2016-01-15,É³Ðû,19900
2016-01-15,°ÙÈ¸Áç,19114
2016-01-11,À¼Þ¢,47388
2016-01-11,Ñ©»¨Ðã,44575
2016-01-11,ÑÅÊ«À¼÷ì,43248
2016-01-11,ÔÃÊ«·çÒ÷,42543
2016-01-11,¿ÆÑÕÊÏ,36785
2016-01-11,ÏãÄÎ¶ù,33289
2016-01-11,ÃµÁÕ¿­,31513
2016-01-11,À¼Ö¥,31478
2016-01-11,°ÍÀèÅ·À³ÑÅ,29920
2016-01-11,µÏ°Â,26354
2016-01-11,º«Êø,25025
2016-01-11,Ù»±Ì,20688
2016-01-11,°ÙÈ¸Áç,18649
2016-01-11,É³Ðû,18336
2016-01-11,ÑÅÑú,17569
2016-01-08,À¼Þ¢,47432
2016-01-08,ÔÃÊ«·çÒ÷,43985
2016-01-08,ÑÅÊ«À¼÷ì,42039
2016-01-08,Ñ©»¨Ðã,41501
2016-01-08,¿ÆÑÕÊÏ,34980
2016-01-08,ÏãÄÎ¶ù,33008
2016-01-08,ÃµÁÕ¿­,31825
2016-01-08,À¼Ö¥,30582
2016-01-08,°ÍÀèÅ·À³ÑÅ,28180
2016-01-08,µÏ°Â,25321
2016-01-08,º«Êø,23355
2016-01-08,Ù»±Ì,22865
2016-01-08,°ÙÈ¸Áç,18469
2016-01-08,É³Ðû,17651
2016-01-08,×ÊÉúÌÃ,17285
2016-01-13,À¼Þ¢,47246
2016-01-13,ÔÃÊ«·çÒ÷,46215
2016-01-13,Ñ©»¨Ðã,44643
2016-01-13,ÑÅÊ«À¼÷ì,42399
2016-01-13,ÃµÁÕ¿­,35721
2016-01-13,¿ÆÑÕÊÏ,35494
2016-01-13,ÏãÄÎ¶ù,33657
2016-01-13,À¼Ö¥,31757
2016-01-13,°ÍÀèÅ·À³ÑÅ,29286
2016-01-13,µÏ°Â,25166
2016-01-13,º«Êø,24319
2016-01-13,Ù»±Ì,19839
2016-01-13,É³Ðû,18864
2016-01-13,°ÙÈ¸Áç,18637
2016-01-13,Ë®ÃÜÂë,18377
2016-01-14,ÔÃÊ«·çÒ÷,49038
2016-01-14,À¼Þ¢,47052
2016-01-14,Ñ©»¨Ðã,44304
2016-01-14,ÑÅÊ«À¼÷ì,42901
2016-01-14,ÃµÁÕ¿­,36071
2016-01-14,¿ÆÑÕÊÏ,35414
2016-01-14,ÏãÄÎ¶ù,32862
2016-01-14,À¼Ö¥,31844
2016-01-14,°ÍÀèÅ·À³ÑÅ,29701
2016-01-14,µÏ°Â,24925
2016-01-14,º«Êø,24620
2016-01-14,Ù»±Ì,21555
2016-01-14,Ë®ÃÜÂë,21071
2016-01-14,É³Ðû,18865
2016-01-14,°ÙÈ¸Áç,18815
2016-01-18,À¼Þ¢,48294
2016-01-18,ÔÃÊ«·çÒ÷,46295
2016-01-18,Ñ©»¨Ðã,45486
2016-01-18,ÑÅÊ«À¼÷ì,44265
2016-01-18,¿ÆÑÕÊÏ,36855
2016-01-18,ÏãÄÎ¶ù,34471
2016-01-18,À¼Ö¥,32646
2016-01-18,°ÍÀèÅ·À³ÑÅ,30705
2016-01-18,ÃµÁÕ¿­,28845
2016-01-18,º«Êø,26188
2016-01-18,µÏ°Â,26037
2016-01-18,Ù»±Ì,22981
2016-01-18,É³Ðû,19626
2016-01-18,°ÙÈ¸Áç,19514
2016-01-18,ÑÅÑú,19062
2016-01-17,À¼Þ¢,47152
2016-01-17,ÔÃÊ«·çÒ÷,45845
2016-01-17,Ñ©»¨Ðã,41598
2016-01-17,ÑÅÊ«À¼÷ì,40941
2016-01-17,¿ÆÑÕÊÏ,34758
2016-01-17,ÏãÄÎ¶ù,32047
2016-01-17,À¼Ö¥,31421
2016-01-17,°ÍÀèÅ·À³ÑÅ,30410
2016-01-17,º«Êø,27607
2016-01-17,ÃµÁÕ¿­,27067
2016-01-17,µÏ°Â,25090
2016-01-17,Ù»±Ì,21305
2016-01-17,É³Ðû,20602
2016-01-17,°ÙÈ¸Áç,20523
2016-01-17,ÑÅÑú,18942
2016-01-16,À¼Þ¢,46944
2016-01-16,ÔÃÊ«·çÒ÷,44620
2016-01-16,ÑÅÊ«À¼÷ì,42289
2016-01-16,Ñ©»¨Ðã,40579
2016-01-16,¿ÆÑÕÊÏ,33856
2016-01-16,ÏãÄÎ¶ù,32376
2016-01-16,ÃµÁÕ¿­,31194
2016-01-16,À¼Ö¥,30992
2016-01-16,°ÍÀèÅ·À³ÑÅ,28902
2016-01-16,º«Êø,26420
2016-01-16,µÏ°Â,25651
2016-01-16,Ë®ÃÜÂë,24734
2016-01-16,Ù»±Ì,20762
2016-01-16,É³Ðû,20741
2016-01-16,½¿À¼,19404
2016-01-19,À¼Þ¢,49174
2016-01-19,ÔÃÊ«·çÒ÷,45632
2016-01-19,ÑÅÊ«À¼÷ì,45522
2016-01-19,Ñ©»¨Ðã,44506
2016-01-19,¿ÆÑÕÊÏ,36067
2016-01-19,À¼Ö¥,32909
2016-01-19,ÏãÄÎ¶ù,32488
2016-01-19,°ÍÀèÅ·À³ÑÅ,29855
2016-01-19,ÃµÁÕ¿­,28601
2016-01-19,Ù»±Ì,25502
2016-01-19,µÏ°Â,24787
2016-01-19,º«Êø,24356
2016-01-19,É³Ðû,19150
2016-01-19,°ÙÈ¸Áç,18972
2016-01-19,ÑÅÑú,18359
2016-01-20,À¼Þ¢,49416
2016-01-20,ÔÃÊ«·çÒ÷,46150
2016-01-20,ÑÅÊ«À¼÷ì,45761
2016-01-20,Ñ©»¨Ðã,44721
2016-01-20,¿ÆÑÕÊÏ,36309
2016-01-20,ÏãÄÎ¶ù,31998
2016-01-20,À¼Ö¥,31815
2016-01-20,°ÍÀèÅ·À³ÑÅ,29237
2016-01-20,ÃµÁÕ¿­,28128
2016-01-20,Ù»±Ì,25567
2016-01-20,µÏ°Â,25352
2016-01-20,º«Êø,24525
